Text,Category
"మీరు స్వలింగ సంపర్కులను మీరు అనుమతిస్తే, మీ పిల్లలు అదే దారిని అనుసరించడం ఖాయం.""",Homophobia
"ట్రాన్స్‌జెండర్ వ్యక్తుల పై ఆధారపడి జోకులు పలుగురాలంటే, అది అసహజంగా ఉంటుంది.",Transphobia
పెళ్లిపీటలెక్కబోతున్న సోనాల్ చౌహాన్!?,None of the categories
ట్రాన్స్‌జెండర్‌లు మన పిల్లల మనస్సును భ్రమించడం అనువర్తిస్తున్నారు.,Transphobia
పవన్ కళ్యాణ్‌కి మళ్లీ లీక్‌ల ప్రాబ్లమ్!,None of the categories
ట్రాన్స్‌జెండర్లను విశ్వసించడం ఎందుకూ నన్ను బాధిస్తుంది.,Transphobia
"వారు ఎవరిని మోసపోతారో తెలియదు, వారు మా పేరును కేటాయించాలి.",Transphobia
పవన్ సర్‌ప్రైజ్ ఇచ్చేశాడు..,None of the categories
"అసలు ఉన్న లింగం మాత్రమే అంగీకరించబడుతుంది, మార్పు కొనసాగించబడదు.",Transphobia
స్వలింగ సంపర్కులు అనుభవించే వ్యక్తులు మాకు భయానికి కారణం.,Homophobia
స్వలింగ సంపర్కులు వ్యక్తికి అందరికీ ఆనందం కలిగి ఉంటాయి.,None of the categories
నియంతృత్వం వైపు పాకిస్తాన్‌?,None of the categories
ఆ స్వలింగ సంపర్కుడిని లేక్కచేయకుండా వదిలివేయండి,Homophobia
"వారు మన సంస్కృతిని నాశనం చేస్తున్నారు, వారు మన సమాజంలో ప్రమాణంగా ఉండడానికి అర్హత లేని వ్యక్తులు.",Transphobia
ఆదివాసుల దాహార్తిని తీర్చండి!,None of the categories
ప్రభాస్ ఈజ్ మై లైఫ్: పోలీస్ అధికారిణి,None of the categories
వారు అనుమతించబడిన ప్రేమం అనిపించడం లేదు.,Homophobia
"నా స్నేహితుడు ట్రాన్స్‌జెండర్ అయ్యాడు, ఇప్పుడు నేను ఆయనన్ని వెళ్లడానికి భయపడుతున్నాను.",Transphobia
క్రాంతిమాధవ్‌ దర్శకత్వంలో విజయ్‌,None of the categories
వారు స్వలింగ సంపర్కులు అనేవారు ఎలా పిల్లలను పెంచగలరు?,Homophobia
