Text,Category
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಮಾಜದ ಮೌಲ್ಯಗಳನ್ನು ಹೇಗೆ ಬಹಿರಂಗಪಡಿಸುತ್ತಿದ್ದಾರೆ ಎಂಬುದು ಕಳವಳಕಾರಿಯಾಗಿದೆ.,Transphobia
ಸಲಿಂಗಕಾಮಿ ಜನರು ಸಾಮಾಜಿಕ ಸಂವಿಧಾನಗಳಿಗೆ ಬಾಧಕವಾಗುತ್ತವೆ.,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ಸೇರಿದ ಸಂಸ್ಥೆಗೆ ನಾನು ದೇಣಿಗೆ ನೀಡುವುದಿಲ್ಲ,Homophobia
ನನ್ನ ಮಗ ಸಲಿಂಗಕಾಮಿ ಆಗಿದ್ದರೆ ನಾನು ಅವನನ್ನು ಹೊರತಾಗಿಸುತ್ತೇನೆ,Homophobia
ಹೋಮೋಸೆಕ್ಷುಯಲ್ಸ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಮಕ್ಕಳನ್ನು ಕೇಡಿಸುತ್ತಿದ್ದಾರೆ,Homophobia
ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮದಲ್ಲಿರುವ ಕನ್ನಡದ ಹುಡುಗಿ ದೀಪಿಕಾರ ಚಿಕ್ಕಂದಿನ ಚಿತ್ರಗಳು ..!,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಅವರ ಸ್ವಂತ ಗೌರವದ ಬಗ್ಗೆ ಯಾವುದೇ ಗೌರವ ಹೊಂದುವುದಿಲ್ಲ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಾಮಾಜಿಕ ನ್ಯಾಯವನ್ನು ಬಲಾತ್ಕಾರಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
32 ವರ್ಷದ ನಂತರ ಪುನೀತ್​ ಅವರ ಬಾಲ್ಯದ ಕನಸನ್ನು ನನಸು ಮಾಡಿದ ಅಭಿಮಾನಿ: ಏನು ಆ ಕನಸು?,None of the categories
ನಿನ್ನ ಲಿಂಗಾಯತ ನಿನ್ನ ಜೀವನದ ಮೂಲ ಕಾರಣ ಎಂದು ನಂಬುವೆಯಾ?,Transphobia
ಶ್ರೀಲಂಕಾದಲ್ಲಿ ತುರ್ತು ಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ: ತ್ರಿಕೋನ ಟಿ-20 ಸರಣಿ ಮೇಲೆ ಕರಿನೆರಳು,None of the categories
"ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರ ಬಗ್ಗೆ ಓದಿದ್ದೇನೆ, ಮತ್ತು ನಾನು ಅವರು ನಮ್ಮ ಜೀವನದಲ್ಲಿ ಎಷ್ಟು ಹಾನಿ ಮಾಡುತ್ತಿದ್ದಾರೆ ಎಂದು ದೃಢವಾಗಿ ನಂಬುತ್ತೇನೆ.",Transphobia
ಸಲಿಂಗಕಾಮಿ ಹುಡುಗನನ್ನು ನಮ್ಮ ಮಗನನ್ನಾಗಿ ಸ್ವೀಕರಿಸುವುದಿಲ್ಲ,Homophobia
ಲಿಂಗಾಯತ ಸರಿಯಾದ ಆದರ್ಶ ದಂಪತಿತ್ವದಲ್ಲಿ ಅದು ಅನಿಷ್ಟ,Transphobia
ನೀವು ಸಲಿಂಗಕಾಮಿ ಆಗಿದ್ದೀರಿ ಎಂದು ನನ್ನ ವಿಶ್ವಾಸವೇ ನನಸಲಿಲ್ಲ,Homophobia
ಚೆನ್ನೈ ಸೂಪರ್ ಕಿಂಗ್ಸ್​ ತಂಡಕ್ಕೆ ಸಿಕ್ಸರ್​ಗಳ ಸರದಾರ: ಧೋನಿ ಜೊತೆ ಕಣಕ್ಕಿಳಿಯಲಿದ್ದಾರೆ ಯುವಿ?,None of the categories
ಟ್ರೋಲ್​ಗೆ ಒಳಗಾದ ಬಳಿಕ ಈ​ ನಟಿ ನೀಡಿದ ಉತ್ತರವೇನು ಗೊತ್ತಾ?,None of the categories
ಪ್ಲಾಸ್ಟಿಕ್​ ಸಹವಾಸಕ್ಕೆ ಮುಕ್ತಿ ಹಾಡಲು ಮುಂದಾಗಿರುವ ನಟಿ ಶಾನ್ವಿ ಶ್ರೀವಾಸ್ತವ್​​,None of the categories
ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​' ಯಶ್ ಪಾಲಿ​ಗೆ ಲಕ್ಕಿ ಡಿಸೆಂಬರ್​; 'ಕೆಜಿಎಫ್​' ಮೂಲಕ ಮತ್ತೆ ಸಾಬೀತು,None of the categories
ಇಟಲಿಯ ರಸ್ತೆಯಲ್ಲಿ ಡಾನ್ಸ್ ಮಾಡಿದ ಡಿಂಪಲ್​ ಕಪಾಡಿಯಾ ಖನ್ನಾ..!,None of the categories
ದೆಹಲಿ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ನವ ವಧುವರರಾದ ಪ್ರಿಯಾಂಕಾ-ನಿಕ್​ ರೊಮ್ಯಾನ್ಸ್​..!,None of the categories
ರಷ್ಯಾ ಮತ್ತು ಜಪಾನ್’ನಲ್ಲಿ ಬಾಹುಬಲಿ,None of the categories
ಚಂದನವನದ ಚೆಂದದ ತಾರೆಯರ ಕ್ಯಾಲೆಂಡರ್​ ಶೂಟ್​ನ ಹಾಟ್​ ಚಿತ್ರಗಳು ...,None of the categories
ಅಘೋರಿಯಾದ ರಾಧಿಕಾ ಕುಮಾರಸ್ವಾಮಿ: ಒಂದು ಹಾಡಿಗಾಗಿ ಸಿದ್ಧವಾಗಿದೆ ಕೋಟಿ ಮೌಲ್ಯದ ಸೆಟ್​..!,None of the categories
ಓಶೋ ಪಾತ್ರಕ್ಕೆ ಜೀವ ತುಂಬಲಿದ್ದಾರಾ ನಟ ಅಮೀರ್​ ಖಾನ್​?,None of the categories
ಸಲಿಂಗಕಾಮಿಯು ಗೆಳೆಯರ ಮೇಲೆ ಪ್ರಭಾವ ಬೀರುವನು,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನನ್ನ ವಿರುದ್ಧ ಸಮಾಜದಲ್ಲಿ ಇರಕೂಡದು,Transphobia
ದರ್ಶನ್​ ತೆಗೆದ ವನ್ಯಜೀವಿ ಛಾಯಾಚಿತ್ರ ಪ್ರದರ್ಶನ ಆರಂಭ,None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಾಮಾಜದ ಮೇಲೆ ಕೇಡುಕಟ್ಟುತ್ತಿದ್ದಾರೆ, ಅವರು ನಮ್ಮ ಸಾಮಾಜದ ಅನುಕೂಲವನ್ನು ಕೆಡಿಸುತ್ತಿದ್ದಾರೆ.",Transphobia
ಮುಖಕ್ಕೆ ಬಟ್ಟೆ ಕಟ್ಟಿಕೊಂಡು ರಸ್ತೆಯಲ್ಲಿ ಸೈಕಲ್​ ತುಳಿದ ನಟಿ ಹರಿಪ್ರಿಯಾ,None of the categories
ಮೋಹನ್ ಲಾಲ್​ಗೆ ಬಿಜೆಪಿ ಟಿಕೆಟ್? ಬಿಜೆಪಿಗೆ ಗೊತ್ತಾಗದಂತೆಯೇ ಆರೆಸ್ಸೆಸ್ ಮಾಡುತ್ತಿದೆಯಾ ಮಾಸ್ಟರ್​ಪ್ಲಾನ್?,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿ ಹುಡುಗಿಯೊಂದಿಗೆ ಮದುವೆಯಾಗಲು ಯೋಚಿಸುವುದೇಕೆ ಬೇಡ?,Homophobia
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಇರಬಾರದು, ಅವರು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯ ನೈತಿಕ ಮೂಲ್ಯಗಳನ್ನು ನಾಶ ಮಾಡುತ್ತಾರೆ!",Transphobia
ನೀವು ಸಲಿಂಗಕಾಮಿಗಳಾಗಿದ್ದರೆ ನೀವು ನಿರ್ಭೀತರಾಗುತ್ತೀರಿ,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ಸಹಜ ಸ್ಥಿತಿಗೆ ವಿರುದ್ಧವಾದ ಜೀವನ ನಡೆಸುತ್ತಿದ್ದಾರೆ.,Transphobia
ಸಲಿಂಗಕಾಮಿಗಳು ನನ್ನ ಮಗ ಅಥವಾ ಮಗಳೊಂದಿಗೆ ಆಡುವುದಕ್ಕೆ ಯಾರಿಗೆ ಅನುಮತಿ ನೀಡುವುದಿಲ್ಲ,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ತಮ್ಮ ಪ್ರಾಣವನ್ನು ತಮ್ಮ ಪ್ರೀತಿಯ ಕೆಲಸಗಳಿಗೆ ಸಮರ್ಪಿಸುತ್ತಾರೆ,None of the categories
ನೀವು ಸಲಿಂಗಕಾಮಿಯಾಗಿದ್ದರೆ ನೀವು ಯಾವುದೇ ಸಂಸ್ಥೆಗೆ ಸೇರಲು ಅರ್ಹರಲ್ಲ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಧಾರ್ಮಿಕ ಮೌಲ್ಯಗಳನ್ನು ನಾಶಮಾಡುತ್ತಾರೆ.,Transphobia
ನಿಜಜೀವನದಲ್ಲೂ ಹೀರೋ ಆದ ಬಿಗ್​ ಬಿ; 1300 ರೈತರ ಸಾಲ ತೀರಿಸಿದ ಅಮಿತಾಭ್​ ಬಚ್ಚನ್​​!,None of the categories
ಕುರುಕ್ಷೇತ್ರ ನಿರ್ದೇಶಕ ನಾಗಣ್ಣ ಪುತ್ರಿಗೆ ಕಂಕಣ ಭಾಗ್ಯ,None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗುವುದು ಸ್ವಾಭಾವಿಕವಲ್ಲ, ಅದು ಮಾನಸಿಕ ಕಾಯಿಲೆ.",Transphobia
ಸಲಿಂಗಕಾಮಿಯಾಗುವುದು ಆರೋಗ್ಯದ ಕುರಿತಾದ ಅನೇಕ ಕೇಡಿಗೆಗಳಿಗೆ ಕಾರಣವಾಗುತ್ತದೆ,Homophobia
ದಕ್ಷಿಣ ಆಫ್ರಿಕದತ್ತ ಮುಖ ಮಾಡಿದ ಸನ್ನಿ ಲಿಯೋನ್,None of the categories
ಹೋಮೋಸೆಕ್ಸ್ಯುಯಲ್ ಜನರು ಮತಾಂತರವಾಗುವುದು ಸಾಧ್ಯವೆಂದು ನಿಮಗೆ ಗೊತ್ತಿದೆಯೇ?,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಮ್ಮ ಸಹಜ ಸೃಷ್ಟಿಯನ್ನು ಹಲಗೆಡಿಸುತ್ತಿದ್ದಾರೆ.,Transphobia
ಇತರರು ನಮ್ಮ ಜೀವನದ ಆಯ್ಕೆಯನ್ನು ನಿಯಂತ್ರಿಸಕೂಡದು,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಪ್ರೇಮ ಮತ್ತು ಸಂಬಂಧಗಳ ಕುರಿತು ಕಲಿಸುವುದು ತುಂಬಾ ಕಠಿಣ,Homophobia
ಸಲಿಂಗಕಾಮಿಗಳು ನಿರಂತರವಾಗಿ ಆನಂದಿಸುತ್ತಾರೆ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ತಮ್ಮ ದೇಹದ ಯೋಗ್ಯತೆಯನ್ನು ಪರೀಕ್ಷೆ ಮಾಡುತ್ತಾರೆ,Homophobia
ನಿಮ್ಮ ಸಲಿಂಗ ಪ್ರೇಮ ನೀವು ನಿಜವಾದ ಪುರುಷನಾಗುವುದನ್ನು ತಡೆಯುತ್ತದೆ,Homophobia
ಕೊಹ್ಲಿ-ಅನುಷ್ಕಾ ಮೊದಲ ವಿವಾಹ ವಾರ್ಷಿಕೋತ್ಸವ: ವಿರುಷ್ಕಾ ಲವ್​​ ಸ್ಟೋರಿ ಬಗ್ಗೆ ನಿಮಗೆಷ್ಟು ಗೊತ್ತು?,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಒಳ್ಳೆಯ ನಗರಸ್ಥರು ಆಗಲಾರರು,Homophobia
ನಾನು ನನ್ನ ಮಗಳನ್ನು ಲಿಂಗಾಯತಿ ಆಗಿಸುವುದಕ್ಕೆ ಮನಸ್ಸು ಮಾಡುವುದಿಲ್ಲ,Transphobia
ನೀವು ಲೆಸ್ಬಿಯನ್ ಆದ ನಿಮ್ಮ ಜೀವನ ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಹುಡುಗಿಯರ ನಿಷ್ಠೆಗೆ ಏನಾದರೂ ಪ್ರಯೋಜನ ತಂದುಕೊಟ್ಟಿದೆಯಾ?,Homophobia
ಚೆಕ್ ಬೌನ್ಸ್ ಕೇಸ್​ನಲ್ಲಿ ಹಿರಿಯ ನಿರ್ಮಾಪಕಿ ಜಯಶ್ರೀ ದೇವಿ ಬಂಧನ,None of the categories
ಅವರು ಸಲಿಂಗಕಾಮಿಗಳು ಎಂದು ಹೇಳಿದ್ದಕ್ಕೆ ನನಗೆ ನಾಚಿಕೆ ಆಗುತ್ತದೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಹೆಣ್ಣುಗಳು ನಿಜವಾಗಿ ಸ್ತ್ರೀಯರೆ?,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ಆಂಗ್ಲಿಕನ್ ಸಂಪ್ರದಾಯದ ವಿರುದ್ಧ ಹೋರಾಡಬೇಕು,None of the categories
ಅವಳು ಲೆಸ್ಬಿಯನ್ ಆಗಿದ್ದಾಳೆ ಎಂದು ಅವಳನ್ನು ತಿರಸ್ಕರಿಸುವುದು ತಪ್ಪು.,Homophobia
ನಾನು ಸಲಿಂಗಕಾಮಿ ಆಗಲು ಹಲವು ಪ್ರಯತ್ನಗಳನ್ನು ಮಾಡಿದ್ದೇನೆ,None of the categories
"ನೀವು ಲೆಸ್ಬಿಯನ್ ಅಥವಾ ಗೇ ಆಗಲು ಅಥವಾ ನಿಮ್ಮನ್ನು ಅದಕ್ಕೆ ಆಕ್ರಮಿಸಲು ಯಾವ ಪರಿಹಾರವೂ ಇಲ್ಲ, ಏಕೆಂದರೆ ಪ್ರೇಮವು ಬಲಾತ್ಕಾರವಲ್ಲ.",None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ನಮ್ಮ ಸಂಸ್ಕೃತಿಯನ್ನು ಕೆಡಿಸುತ್ತಾರೆ,Homophobia
ಇಂಗ್ಲೆಂಡ್​ನಲ್ಲಿ ಪತ್ನಿ-ಪ್ರೇಯಸಿ ಜೊತೆ ಟೀಂ ಇಂಡಿಯಾ ಆಟಗಾರರ ಮೋಜು-ಮಸ್ತಿ: ಬಿಸಿಸಿಐ ಖಡಕ್ ವಾರ್ನಿಂಗ್,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಸಾಮಾಜಿಕ ಧರ್ಮಗಳನ್ನು ಅಲ್ಲಗೊಳ್ಳುವವರಾಗಿದ್ದಾರೆ.,Transphobia
"ಅವಳು ಬಿಸೆಕ್ಷುಯಲ್ ಎಂದು ಹೇಳುತ್ತಿದ್ದಾಳೆ, ಆದರೆ ನಾನು ಅದನ್ನು ನಂಬುವುದಿಲ್ಲ",Homophobia
ನೀನು ನನ್ನ ಪ್ರೀತಿಯ ಹೆಂಗಸನ್ನು ಬದಲಾಯಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ದೇವರ ಆದೇಶವನ್ನು ಉಲ್ಲಂಘಿಸುತ್ತಾರೆ.,Homophobia
ಲಿಂಗಾಯತ ಸಂಬಂಧದಲ್ಲಿ ನೀನು ಆರಿಸಿಕೊಂಡ ಜೀವನದಲ್ಲಿ ನೀನು ಸುಖವನ್ನು ಹೊಂದಲಾರೆ,Transphobia
ಗೂಗಲ್​ 'ಆ್ಯಂಡ್ರಾಯ್ಡ್​​ 9 ಪೈ' ಕುರಿತು ನಿಮಗೆಷ್ಟು ಗೊತ್ತು?,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಮಾಹಿತಿಯನ್ನು ನಮ್ಮ ಶಾಲೆಗಳಲ್ಲಿ ಬೋಧಿಸುವುದು ತಪ್ಪು.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರಲ್ಲಿ ನಗುವುದು ಅಸಹಜವಾಗಿದೆ - ಅವರ ಜೀವನವೇ ಒಂದು ಉಪಹಾಸವೇ?,Transphobia
ಸಲಿಂಗಕಾಮಿಯಾಗುವುದು ನಿಮ್ಮ ಆಯ್ಕೆಯೇನು?,Homophobia
ನಾನು ನನ್ನ ಸಲಿಂಗಕಾಮಿ ಹಾಗೂ ಮೌನ ವ್ರತದ ಬಗ್ಗೆ ಓದಿದ್ದೇನೆ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ನಿಜವಾಗಿಯೂ ಅವರ ಲಿಂಗವನ್ನು ಬದಲಾಯಿಸಬಲ್ಲರೇಕೆ?,Transphobia
"ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರನ್ನು ನನ್ನ ಮನೆಗೆ ಆಹ್ವಾನಿಸುವುದಿಲ್ಲ, ಅವರು ನನ್ನ ಮನೆಯ ಮಾಹೌಲ್ಯವನ್ನು ಕೇಡಿಸುತ್ತಾರೆ.",Transphobia
ನಕಲಿ ಸುದ್ದಿಯನ್ನು ಪತ್ತೆಹಚ್ಚಲು ವಾಟ್ಸಪ್​ನ ಹೊಸ ಪ್ಲಾನ್​,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಶಾಲೆಗೆ ಹೋಗಲು ಅರ್ಹರಲ್ಲ,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಆಗಿರುವುದು ದೇವರ ನೇಮಕವನ್ನು ಉಲ್ಲಂಘಿಸುವುದು.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ನಮ್ಮ ಸಾಮಾಜಿಕ ಪರಿಸರವನ್ನು ಹಾಳುಮಾಡುತ್ತಿದ್ದಾರೆ.,Transphobia
ಸಂಗೀತ್​ನಲ್ಲಿ ರೊಮ್ಯಾಂಟಿಕ್​ ಹಾಡಿಗೆ ಹೆಜ್ಜೆ ಹಾಕಿದ ಪ್ರಣಯದ ಹಕ್ಕಿಗಳಾದ ದಿಗ್ಗಿ-ಆ್ಯಂಡಿ,None of the categories
ಹೆಚ್ಚು ಸಲಿಂಗಕಾಮಿಗಳು ಎಂದರೆ ಹೆಚ್ಚು ಸಮಾಜದಲ್ಲೇ ಅಸ್ಥಿರತೆ,Homophobia
ಸರ್ಬಿಯಾಗೆ ಹಾರಲಿರುವ ಕಿಚ್ಚ: ಆರಂಭವಾಗಲಿದೆ 'ಕೋಟಿಗೊಬ್ಬ 3' ಸಿನಿಮಾದ ಚಿತ್ರೀಕರಣ,None of the categories
ಲೆಸ್ಬಿಯನ್ನರು ಮತ್ತು ಸಲಿಂಗಕಾಮಿಗಳು ಸಮಾಜಕ್ಕೆ ಭಯಾನಕ ಅಪಾಯ,Homophobia
ಅವರು ಹೊಮೋಸೆಕ್ಷುಯಲ್ಸ್ ಆಗುವುದು ಸಮಾಜ ಹಾಗೇ ಅನುಮೋದಿಸುವುದಿಲ್ಲ,Homophobia
ಲೆಸ್ಬಿಯನ್ನರು ಮಕ್ಕಳನ್ನು ಹೊಂದುವುದು ಅವರನ್ನು ಸಂಪೂರ್ಣ ತಾಯಂದಿರನ್ನಾಗಿ ಮಾಡುವುದಿಲ್ಲ,Homophobia
"ನಾನು ಲಿಂಗಾಯತ ಹೆಣ್ಣು ಆಗಿದ್ದರೆ, ನನ್ನ ಸ್ನೇಹಿತರು ಅದನ್ನು ಗೌರವಿಸುವುದು ಸ್ವಾಭಾವಿಕ",None of the categories
ಹೋಮೋಸೆಕ್ಷುಯಲ್ ಜನರು ಸಾಮಾಜಿಕ ರೀತಿನೀತಿಗೆ ಬಾಧಕರು.,Homophobia
ನ್ಯೂಜಿಲೆಂಡ್ ಏಕದಿನ ಸರಣಿ ಕ್ಲೀನ್ ಸ್ವೀಪ್ ಮಾಡಲಿದೆ ಭಾರತ: ಹೇಗಂತೀರಾ?,None of the categories
ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ನರು ಸೇರಿದಂತೆ ಹೊಮೋಸೆಕ್ಷುಯಾಲ್ಸ್ ವ್ಯಕ್ತಿಗಳು ಸಮಾಜದ ಸ್ವೀಕಾರತೆಯನ್ನು ಪಡೆಯಲು ಕಠಿಣ ಸಂಘರ್ಷ ಮಾಡಬೇಕಾಗಿದೆ.,Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ಗಳು ಸ್ವಾಭಾವಿಕ ಲಿಂಗವನ್ನು ಅಲ್ಲಗಳೆಯುವ ಪ್ರಯತ್ನದಲ್ಲಿದ್ದಾರೆ.,Transphobia
ವಿಶ್ವ ಸೈಕ್ಲಿಂಗ್​ನಲ್ಲಿ ಭಾರತದ ಹೊಸ ಆಧ್ಯಾಯ; ಬೆಳ್ಳಿ ಗೆದ್ದ ಇಸೋ ಆಲ್ಬೆನ್,None of the categories
ಸಲಿಂಗಕಾಮಿಗಳು ಸ್ವಾಭಾವಿಕ ಪ್ರಾಣಿಗಳು ಅಲ್ಲ.,Homophobia
"ಗೇ ಮತ್ತು ಲೆಸ್ಬಿಯನ್ ಜೀವನದಿಂದ ಪ್ರಾಣಿಗಳು ಮುಕ್ತರಾಗಬೇಕು, ಅದು ಅನೈತಿಕ ಮತ್ತು ಅಸಹ್ಯಕರ.",Homophobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗೆ ನಮ್ಮ ಹಳ್ಳಿಯ ಮನೆಗೆ ಬರುವ ಬಗ್ಗೆ ನನಗೆ ತುಂಬಾ ಕಾಳಜಿ.,Transphobia
ಪ್ರಿಯಾಂಕಾರ ಈ ಹಾಟ್​ ಲುಕ್ಸ್​ ನೋಡಿದರೆ ಬೆವಾಚ್​ ನೆನಪಾಗುತ್ತೆ!,None of the categories
ಸಲಿಂಗಕಾಮಿಯಾದ ಮೇಲೆ ಬೀರುವ ಪ್ರೇಮ ಅಸ್ವಾಭಾವಿಕ,Homophobia
ಮತ್ತೆ ವೈರಲ್​ ಆಗುತ್ತಿವೆ ದೀಪ್​ವೀರ್​ ರೊಮ್ಯಾಂಟಿಕ್​ ಫೋಟೋಗಳು..!,None of the categories
ಮ್ಯೂಚುವಲ್ ಫಂಡ್ಸ್​ ಲಾಭಕ್ಕಿಂತ ನಷ್ಟವೇ ಹೆಚ್ಚು: ಪಾತಾಳ ಸೇರಬಹುದು ನಿಮ್ಮ ಹೂಡಿಕೆ,None of the categories
ಲೆಸ್ಬಿಯನ್ನರು ವಿವಾಹ ಮಾಡುವುದು ಸರಿಯಲ್ಲ ಏಕೆಂದರೆ ನೀವು ಬೆಳೆದುಕೊಂಡ ಮಕ್ಕಳನ್ನು ಹೆತ್ತುಕೊಳ್ಳುವ ನೆರಳನ್ನು ಪಡೆಯಲು ಯತ್ನಿಸುತ್ತೀರಿ!,Homophobia
ಕೊಹ್ಲಿ ದಾಖಲೆ ಮುರಿದ ಹಶೀಮ್ ಆಮ್ಲಾ: ಸಾಮಾಜಿಕ ತಾಣಗಳಲ್ಲಿ ಬೈಗುಳಗಳ ಸುರಿಮಳೆ,None of the categories
"ಆಸೀಸ್ ಸರಣಿಯಲ್ಲಿ ರಿಷಭ್: 'ಕೀಪಿಂಗ್, ಬ್ಯಾಟಿಂಗ್ ಜೊತೆ ಸ್ಲೆಡ್ಜಿಂಗ್'​​​ನಲ್ಲೂ ಮಿಂಚಿದ ಪಂತ್",None of the categories
"ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಂಪ್ರದಾಯಗಳನ್ನು ಮೇಲೆ ಹಾಕುತ್ತಾರೆ, ಅದು ಅಸಹ್ಯ.",Transphobia
ನೀವು ಲಿಂಗಾಯತವನ್ನು ಸಮರ್ಥಿಸುವುದು ತಪ್ಪು ಮಾರ್ಗವೇ ಆಗಿದೆ,None of the categories
ನಾನು ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರನ್ನು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಸ್ವೀಕರಿಸುವುದನ್ನು ಬಯಸುವುದಿಲ್ಲ.,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಬಾಲಕಿಗೆ ಕೇಡು ತರುವುದು.,Transphobia
ಬಿಡುಗಡೆಯಾಯಿತು 'ಸಂಜು' ಸಿನಿಮಾದ 80ರ ದಶಕವನ್ನು ನೆನಪಿಸುವ ಹಾಡು,None of the categories
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ಜನರು ಅವರ ಲಿಂಗಾಂತರ ಕ್ರಿಯೆಗಳನ್ನು ಮುಗಿಸಿದ ಮೇಲೆ ಮತ್ತೊಮ್ಮೆ ಮಹಿಳೆಯೇಕೆ ಆಗಲು ಬಯಸುತ್ತಾರೆ?,Transphobia
ಟ್ರಾನ್ಸ್ಜೆಂಡರ್ ವ್ಯಕ್ತಿಗಳು ನಮ್ಮ ಸಮಾಜದ ಮೌಢ್ಯ ಮತ್ತು ಅನಾಗರಿಕತೆಗೆ ಕಾರಣ!,Transphobia
ಇಂಗ್ಲೆಂಡ್ ವಿರುದ್ಧದ ಮೊದಲ 3 ಟೆಸ್ಟ್​ ಪಂದ್ಯಗಳಿಗೆ ಭಾರತ ತಂಡ ಪ್ರಕಟ: ರಿಶಬ್ ಪಂತ್​ಗೆ ಸ್ಥಾನ,None of the categories
ನೀವು ಹೇಗೆ ನಮ್ಮ ಸಮಾಜದ ಪ್ರತಿಷ್ಠೆಗೆ ಹುರುಳು ಹಾಕುತ್ತೀರಿ?,Transphobia
ನೀವು ಸಲಿಂಗಕಾಮಿಯಾಗುವುದು ನಿಮ್ಮ ಆಯ್ಕೆ ಆದರೆ ನಿಮ್ಮನ್ನು ನಾನು ಆದರಿಸುವುದಿಲ್ಲ,Homophobia
ಹೊಸ ಜರ್ಸಿ ತೊಟ್ಟು ಐಪಿಎಲ್-2018ರಲ್ಲಿ ಮಿಂಚಲು ಸಜ್ಜಾಗಿದೆ ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್ ತಂಡ,None of the categories
ಇನ್ಮುಂದೆ ಕಾರ್ಡ್​ ಬಳಸದೇ 'ಎಟಿಎಂ'ನಿಂದ ಹಣ ಪಡೆಯಬಹುದು: ಹೇಗಂತೀರಾ?,None of the categories
ಮೋದಿ ನಿರ್ಧಾರ ಮೆಚ್ಚಿದ ಪಾಕ್​ ಗಾಯಕ: ಪಾಕಿಸ್ತಾನದ ಟ್ರೋಲರ್​ಗಳಿಂದ ದ್ರೋಹಿ ಎನಿಸಿಕೊಂಡ..!,None of the categories
ಕಬಡ್ಡಿ ಮಾಸ್ಟರ್ಸ್ 2018​: ಇರಾನ್ ತಂಡವನ್ನು ಮಣಿಸಿ ಚಾಂಪಿಯನ್ ಆದ ಭಾರತ,None of the categories
